country_id,country_id_iso,country_name,cab_id,cab_name,date_in,date_out,date_in_str,date_out_str,form_decade,cab_duration_max,cab_duration_days,cab_duration_relative,cab_composition1,cab_composition2,cab_party1,cab_party2,cab_party3,cab_party4,cab_party5,cab_party6,cab_party7,cab_party8,cab_num_parties,cab_coalition,cab_majority,cab_mwc,cab_formal_minority,cab_surplus,govtype,newgov_type,post_election_cab,support_parties,support_party1,support_party2,support_party3,support_party4,support_party5,support_party6,support_party7,support_party8,techno_maj,techno_pm,techno_remit,prox_election,elecdate,country_elec_num,country_elec_id,num_parties,largest_party,largest_party_incab,largest_party_share,largest_party_bp,seats_party1,seats_party2,seats_party3,seats_party4,seats_party5,seats_party6,seats_party7,seats_party8,seats_party9,seats_party10,seats_party11,seats_party12,seats_party13,seats_party14,seats_party15,seats_party16,seats_party17,seats_party18,seats_party19,seats_party20,seats_party21,seats_party22,seats_party23,seats_party24,seats_party25,seats_party26,seats_party27,seats_party28,seats_party29,seats_party30,seats_party31,seats_party32,seats_party33,seats_party34,seats_party35,seats_party36,seats_party37,seats_party38,seats_party39,seats_party40,seats_party41,seats_party42,seats_party43,seats_party44,seats_party45,seats_party46,seats_party47,seats_party48,seats_party49,seats_party50,seats_party51,seats_party52,seats_party53,seats_party54,seats_party55,seats_party56,seats_party57,seats_party58,seats_party59,seats_party60,seats_party61,seats_party62,seats_party63,seats_party64,seats_party65,seats_party66,seats_party67,seats_party68,seats_party98,seats_party99,minority_sit,seats,cab_strength_lower,cab_strength_lower_supported,cab_strength_out,cab_seatshare,cab_connected,cab_mwcc,cab_mwccs,cab_prefrange,cab_prefrange_logit,cab_prefrange_prosser,cab_prefrange_logit_prosser,cab_polar,cab_polar_logit,cab_polar_prosser,cab_polar_prosser_logit,cab_wpolar,cab_wpolar_logit,cab_wpolar_prosser,cab_wpolar_prosser_logit,cab_gravity,cab_gravity_logit,cab_gravity_prosser,cab_gravity_logit_prosser,cab_enpp,enpp,bp_fract,soc_share,soc_green_share,con_share,con_alt_share,rad_share,parl_prefrange,parl_prefrange_logit,parl_prefrange_prosser,parl_prefrange_logit_prosser,parl_polar_rile,parl_polar_rile_logit,parl_polar_prosser,parl_polar_prosser_logit,dim_first_median,dim_first_median_2nd,dim_first_median_bp,dim_first_label,dim_second_median,dim_second_median_2nd,dim_second_label,dim_third_median,dim_third_label,prox_election_upper,upper_seats_party1,upper_seats_party2,upper_seats_party3,upper_seats_party4,upper_seats_party5,upper_seats_party6,upper_seats_party7,upper_seats_party8,upper_seats_party9,upper_seats_party10,upper_seats_party11,upper_seats_party12,upper_seats_party13,upper_seats_party14,upper_seats_party15,upper_seats_party16,upper_seats_party17,upper_seats_party18,upper_seats_party19,upper_seats_party20,upper_seats_party21,upper_seats_party22,upper_seats_party23,upper_seats_party24,upper_seats_party25,upper_seats_party26,upper_seats_party27,upper_seats_party28,upper_seats_party29,upper_seats_party30,upper_seats_party31,upper_seats_party32,upper_seats_party33,upper_seats_party34,upper_seats_party35,upper_seats_party36,upper_seats_party37,upper_seats_party38,upper_seats_party39,upper_seats_party40,upper_seats_party41,upper_seats_party42,upper_seats_party43,upper_seats_party44,upper_seats_party45,upper_seats_party46,upper_seats_party47,upper_seats_party48,upper_seats_party49,upper_seats_party50,upper_seats_party51,upper_seats_party52,upper_seats_party53,upper_seats_party54,upper_seats_party55,upper_seats_party56,upper_seats_party57,upper_seats_party58,upper_seats_party59,upper_seats_party60,upper_seats_party61,upper_seats_party62,upper_seats_party63,upper_seats_party64,upper_seats_party65,upper_seats_party66,upper_seats_party67,upper_seats_party68,upper_seats_party69,upper_seats_party98,upper_seats_party99,upper_seats_total,cab_strength_upper,cab_strength_upper_out,upper_majority,upper_enpp,upper_dim_first_median,upper_dim_second_median,form_duration,form_duration_alt,form_invest_pro,form_invest_con,form_invest_abs,num_ministries,num_ministers,term_disc,term_tech_regelec,term_tech_const,term_tech_death,term_disc_earlyelec,term_disc_enlarge,term_disc_voluntary,term_disc_cabdefeat,term_disc_conflict_pol,term_disc_conflict_pers,term_disc_conflict_parties,term_disc_intra,term_disc_intra_party,term_disc_intra_conflict,term_event_nonparlelec,term_event_popshock,term_event_intnat,term_event_econ,term_event_pers,term_ministry,term_descr,inst_bicam,inst_posparl,inst_convote,inst_pmpower,pmpower_formcab,pmpower_formcab_rule1,pmpower_formcab_rule2,pmpower_minappoint,pmpower_minappoint_rule,pmpower_mindismiss,pmpower_mindismiss_rule,pmpower_minaccount,pmpower_pmjurisdiction,pmpower_pmsteering,pmpower_pmagenda,pmpower_pmoffice,pmpower_pmoffice_rule1,pmpower_pmoffice_rule2,pmpower_pmoffice_rule3,pmpower_pmoffice_rule4,inst_semipres,inst_comment,invest_exist,invest_rounds_max,invest_rule1,invest_rule2,invest_rule3,invest_rule4,invest_object,invest_object1,invest_object2,invest_inoffice,invest_timing,invest_bicameral,invest_comment,pres_pop,pres_appoint_pm,pres_appoint_pm_restr,pres_select_pm,pres_dismiss,pres_dissolve_parl,pres_veto,pres_veto_expl,pres_decree,pres_decree_expl,pres_init,pres_refer,pres_refer_rule1,pres_refer_rule2,pres_refer_rule3,pres_comment
2,56,Belgium,221,Tindemans IV,03jun1977,11oct1978,1977-06-03,1978-10-11,70,1414,495,.35007072135785,"CDV, CdH, PSB-BSP, VU, FDF","20011,20012,20003,20013,20009",20011,20012,20003,20013,20009,,,,5,1,1,0,0,1,4,1,1,,,,,,,,,,0,0,1,2,1977-04-17,11,211,9,20003,1,.292452830188679,.285714285714286,2,,62,,,,,5,10,,56,24,20,,,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,212,172,172,171,.811320781707764,0,0,0,25.393,1.36369456887937,26.364,2.3217,19.6834,1.1235,21.212,1.8678,21.3625,1.1802,21.314,1.9165,-12.7890581395349,-.840053566732445,-64.47780232558139,-3.37817790697674,4.83556717881661,5.24189409843714,5.63111820357916,.292452830188679,.292452830188679,.14622641509434,.523584905660377,0,40.478,2.03350254205267,50.564,4.844,31.8159386368197,1.85147851222244,45.7543039012422,4.32690630001042,20011,,.229376257545272,Econ L-R,20011,,Community conflict,20009,Church-State,,1,,52,,,,,7,8,,49,21,17,,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,147,147,1,5.2092542648315403,20011,20003,47,47,,,,23,23,1,0,0,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,21,"Egmont pact: Regionalization, conflict over the status of Brussels",1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,222,Van den Boeynants II,20oct1978,17dec1978,1978-10-20,1978-12-17,70,910,58,.0637362637362637,"CDV, CdH, PSB-BSP, VU, FDF","20011,20012,20003,20013,20009",20011,20012,20003,20013,20009,,,,5,1,1,0,0,1,4,3,0,,,,,,,,,,0,0,1,4,1977-04-17,11,211,12,20003,1,.292452830188679,.285714285714286,2,,62,,,,,5,10,,56,24,20,,,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,212,171,172,171,.806603789329529,0,0,0,25.393,1.36369456887937,26.364,2.3217,19.6834,1.1235,21.212,1.8678,21.3625,1.1802,21.314,1.9165,-12.8638479532164,-.844966160689945,-64.85486549707601,-3.39793333333333,4.6149622512011,5.24189409843714,5.63111820357916,.292452830188679,.292452830188679,.14622641509434,.523584905660377,0,40.478,2.03350254205267,50.564,4.844,31.8159386368197,1.85147851222244,45.7543039012422,4.32690630001042,20011,,.229376257545272,Econ L-R,20011,,Community conflict,20009,Church-State,,1,,52,,,,,7,8,,49,21,17,,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,147,147,1,5.2092542648315403,20011,20003,9,9,,,,23,22,1,0,0,0,1,0,0,0,0,0,,0,,,0,0,0,0,0,.,Caretaker cabinet,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,223,Martens I,03apr1979,16jan1980,1979-04-03,1980-01-16,70,1354,288,.212703101920236,"CDV, CdH, PS, sp.a, FDF","20011,20012,20005,20004,20009",20011,20012,20005,20004,20009,,,,5,1,1,0,0,1,4,1,1,,,,,,,,,,0,0,1,2,1978-12-17,12,212,12,20011,1,.268867924528302,.325595453995889,4,,,26,32,,,4,11,,57,25,14,,,22,14,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,212,151,151,140,.712264180183411,0,0,0,34.563,1.72241820184761,19.392,1.1347,28.0388,1.3425,16.8547,.9537,28.129,1.3472,18.472,1.0425,-3.69958940397351,-.207100143973878,-53.688238410596,-2.25607483443709,3.99502840909091,6.92410039310553,5.89317281420383,.273584905660377,.273584905660377,.169811320754717,.556603773584906,.0047169811320755,55.643,2.94905117838211,69.44199999999999,3.2046,43.4012917233758,2.55048515914199,76.5467377967949,3.21841557770522,20011,,.325595453995889,Econ L-R,20011,,Community conflict,20009,Church-State,,2,,,21,32,,,6,9,,51,22,11,,,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,135,135,1,6.3038291931152299,20011,20004,107,107,,,,26,25,1,0,0,0,0,0,0,0,1,0,"20011, 20012, 20009, 20005, 20004",0,,,0,0,0,0,0,21,Conflict over regionalization (Brussels in particular). The FDF ministers have to leave the cabinet.,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,224,Martens II,23jan1980,09apr1980,1980-01-23,1980-04-09,80,1059,77,.072710103871577,"CDV, CdH, PS, sp.a","20011,20012,20005,20004",20011,20012,20005,20004,,,,,4,1,1,0,0,1,4,2,0,,,,,,,,,,0,0,1,3,1978-12-17,12,212,12,20011,1,.268867924528302,.325595453995889,4,,,26,32,,,4,11,,57,25,14,,,22,14,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,212,140,140,140,.660377383232117,0,0,0,34.563,1.72241820184761,19.392,1.1281,27.7287,1.3287,16.2924,.8756,27.9421,1.3392,17.351,.9225,-3.91272142857143,-.216662078261778,-53.1192428571429,-2.21472071428571,3.50589729631646,6.92410039310553,5.89317281420383,.273584905660377,.273584905660377,.169811320754717,.556603773584906,.0047169811320755,55.643,2.94905117838211,69.44199999999999,3.2046,43.4012917233758,2.55048515914199,76.5467377967949,3.21841557770522,20011,,.325595453995889,Econ L-R,20011,,Community conflict,20009,Church-State,,2,,,21,32,,,6,9,,51,22,11,,,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,126,126,1,6.3038291931152299,20011,20004,7,7,,,,25,24,1,0,0,0,0,0,0,0,1,0,,1,20011,LNL,0,0,0,0,0,21,Regions' financial autonomy,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,225,Martens III,18may1980,07oct1980,1980-05-18,1980-10-07,80,943,142,.150583244962884,"CDV, CdH, PS, sp.a, VLD, MR","20011,20012,20005,20004,20016,20017",20011,20012,20005,20004,20016,20017,,,6,1,1,0,0,1,4,2,0,,,,,,,,,,0,0,1,3,1978-12-17,12,212,12,20011,1,.268867924528302,.325595453995889,4,,,26,32,,,4,11,,57,25,14,,,22,15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,212,177,177,177,.834905683994293,0,0,0,55.643,2.52087169736819,56.683,2.6278,39.8028,1.8381,48.7598,2.166,39.8415,1.8397,48.7814,2.1669,.438265536723164,-.0200239511778043,-46.5552542372881,-1.92276214689266,4.98006430868167,6.89906598373004,5.89317281420383,.273584905660377,.273584905660377,.174528301886792,.561320754716981,.0047169811320755,55.643,2.94905117838211,69.44199999999999,3.2046,43.4012917233758,2.55048515914199,76.5467377967949,3.21841557770522,20011,,.325595453995889,Econ L-R,20011,,Community conflict,20009,Church-State,,2,,,21,32,,,6,9,,51,22,11,,,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,153,153,1,6.3038291931152299,20011,20004,39,39,,,,25,27,1,0,0,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,"5, 6",Economic and defense (missiles crisis) policies,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,226,Martens IV,22oct1980,02apr1981,1980-10-22,1981-04-02,80,786,162,.206106870229008,"CDV, CdH, PS, sp.a","20011,20012,20005,20004",20011,20012,20005,20004,,,,,4,1,1,0,0,1,4,2,0,,,,,,,,,,0,0,1,3,1978-12-17,12,212,12,20011,1,.268867924528302,.325595453995889,4,,,26,32,,,4,11,,57,25,14,,,22,15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,212,140,140,140,.660377383232117,0,0,0,34.563,1.72241820184761,19.392,1.1281,27.7287,1.3287,16.2924,.8756,27.9421,1.3392,17.351,.9225,-3.91272142857143,-.216662078261778,-53.1192428571429,-2.21472071428571,3.50589729631646,6.89906598373004,5.89317281420383,.273584905660377,.273584905660377,.174528301886792,.561320754716981,.0047169811320755,55.643,2.94905117838211,69.44199999999999,3.2046,43.4012917233758,2.55048515914199,76.5467377967949,3.21841557770522,20011,,.325595453995889,Econ L-R,20011,,Community conflict,20009,Church-State,,2,,,21,32,,,6,9,,51,22,11,,,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,126,126,1,6.3038291931152299,20011,20004,15,15,,,,25,25,1,0,0,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,5,Economic recovery plan,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,227,M Eyskens,06apr1981,21sep1981,1981-04-06,1981-09-21,80,620,168,.270967741935484,"CDV, CdH, PS, sp.a","20011,20012,20005,20004",20011,20012,20005,20004,,,,,4,1,1,0,0,1,4,3,0,,,,,,,,,,0,0,1,4,1978-12-17,12,212,12,20011,1,.268867924528302,.325595453995889,4,,,26,32,,,4,11,,57,25,14,,,22,15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,212,140,140,139,.660377383232117,0,0,0,34.563,1.72241820184761,19.392,1.1281,27.7287,1.3287,16.2924,.8756,27.9421,1.3392,17.351,.9225,-3.91272142857143,-.216662078261778,-53.1192428571429,-2.21472071428571,3.50589729631646,6.89906598373004,5.89317281420383,.273584905660377,.273584905660377,.174528301886792,.561320754716981,.0047169811320755,55.643,2.94905117838211,69.44199999999999,3.2046,43.4012917233758,2.55048515914199,76.5467377967949,3.21841557770522,20011,,.325595453995889,Econ L-R,20011,,Community conflict,20016,Church-State,,2,,,21,32,,,6,9,,51,22,11,,,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,126,126,1,6.3038291931152299,20011,20004,4,4,,,,25,25,1,0,0,0,1,0,0,0,1,0,,0,,,0,0,0,0,0,5,Crisis over state support to steel industry in Wallonia. The PS ministers went on strike in order to force their partners to allow these subsidies,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,228,Martens V,17dec1981,13oct1985,1981-12-17,1985-10-13,80,1422,1396,.981715893108298,"CDV, CdH, VLD, MR","20011,20012,20016,20017",20011,20012,20016,20017,,,,,4,1,1,1,0,0,3,1,1,,,,,,,,,,0,0,1,1,1981-11-08,13,213,14,20011,1,.202830188679245,.208260869565217,2,,,26,35,2,2,2,6,,43,18,20,,,28,24,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,212,113,113,114,.533018887042999,0,0,0,34.82,1.76131712141277,53.793,2.2651,27.393,1.3229,39.6622,1.7082,27.5803,1.3367,40.0182,1.7208,16.3270619469027,.757398540923678,-23.475796460177,-.963665486725664,3.61420888763091,7.95287958115183,7.64120981007116,.287735849056604,.306603773584906,.245283018867925,.533018867924528,.0047169811320755,59.726,3.23804233971055,79.913,3.4718,57.5616388509365,3.1068900325944,78.7306626039596,3.58147953163731,20011,,.208260869565217,Econ L-R,20011,,Community conflict,20016,Church-State,,1,,,21,29,1,4,2,6,,40,16,17,,,23,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,181,99,99,1,7.5784115791320801,20011,20004,87,39,,,,19,15,0,1,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,"4, 8",Heysel drama and the foreseen education federalization,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,229,Martens VI,28nov1985,19oct1987,1985-11-28,1987-10-19,80,1415,690,.487632508833922,"CDV, CdH, VLD, MR","20011,20012,20016,20017",20011,20012,20016,20017,,,,,4,1,1,1,0,0,3,1,1,,,,,,,,,,0,0,1,1,1985-10-13,14,214,12,20011,1,.231132075471698,.261408846243857,,,,32,35,4,5,,3,,49,20,16,,,22,24,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,212,115,115,115,.542452812194824,0,0,0,11.535,.484024924648933,18.033,.721,9.1304,.395,13.5368,.5138,9.1661,.3953,13.8039,.5397,16.9668086956522,.740670579764225,-29.205347826087,-1.11224695652174,3.42527842527843,7.06792335254713,6.51218386524614,.316037735849057,.358490566037736,.216981132075472,.542452830188679,.0047169811320755,44.306,2.16165310105304,55.603,3.407,44.7522705002021,2.26250909207725,56.6527971738519,3.53809836873499,20011,,.261408846243857,Econ L-R,20011,,Community conflict,20016,Church-State,,,,,28,33,3,3,,2,,42,18,12,,,19,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,102,102,1,6.6751046180725098,20011,20004,46,46,,,,19,15,1,0,0,0,1,0,0,0,1,0,,0,,,0,0,0,0,0,4,Language issue in a small commune (Fourons),1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,230,Martens VII,09may1988,29sep1991,1988-05-09,1991-09-29,80,1313,1238,.9428789032749429,"CDV, CdH, PS, sp.a, VU","20011,20012,20005,20004,20013",20011,20012,20005,20004,20013,,,,5,1,1,0,0,1,4,1,1,,,,,,,,,,0,0,1,2,1987-12-13,15,215,11,20011,1,.202830188679245,.214640759150474,,,,32,40,6,3,,3,,43,19,16,,,25,23,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,212,150,150,147,.707547187805176,0,0,0,34.629,2.02893262347892,28.407,1.9385,25.8977,1.5779,24.352,1.5696,25.8978,1.5784,24.3786,1.5704,-8.85204666666667,-.634391636685663,-56.76172,-2.43419133333333,4.42043222003929,7.26228988265144,7.05907730094599,.339622641509434,.382075471698113,.226415094339623,.518867924528302,.0094339622641509,34.923,2.02893262347892,40.221,1.9964,31.6030205257955,1.90621536432306,38.3055274165122,2.13724392471584,20011,,.214640759150474,Econ L-R,20011,,Community conflict,20016,Church-State,,,,,29,36,5,3,,2,,39,16,13,,,18,21,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,183,133,133,1,6.9263501167297399,20011,20004,203,148,,,,20,19,1,0,0,0,0,0,0,0,1,0,"20011, 20012, 20013, 20016, 20017",0,,,0,0,0,0,0,16,Arms trade leads to dismissal of VU ministers,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,231,Martens VIII,29sep1991,24nov1991,1991-09-29,1991-11-24,90,75,56,.746666666666667,"CDV, CdH, PS, sp.a","20011,20012,20005,20004",20011,20012,20005,20004,,,,,4,1,1,0,0,1,4,2,0,,,,,,,,,,0,0,1,4,1987-12-13,15,215,11,20011,1,.202830188679245,.214640759150474,,,,32,40,6,3,,3,,43,19,16,,,25,23,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,212,134,134,134,.632075488567352,0,0,0,34.629,2.02893262347892,28.407,1.9385,25.013,1.514,23.9687,1.5298,25.0672,1.5155,23.9691,1.5354,-9.56452985074627,-.683865369844935,-57.2821641791045,-2.46907985074627,3.71452213487795,7.26228988265144,7.05907730094599,.339622641509434,.382075471698113,.226415094339623,.518867924528302,.0094339622641509,34.923,2.02893262347892,40.221,1.9964,31.6030205257955,1.90621536432306,38.3055274165122,2.13724392471584,20011,,.214640759150474,Econ L-R,20011,,Community conflict,20016,GAL-TAN,,,,,29,36,5,3,,2,,39,16,13,,,18,21,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,183,120,120,1,6.9263501167297399,20011,20004,0,0,,,,19,17,0,1,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,21,"Federalization (Regions and Communities' competencies), resignation refused by the King and caretaker Government before constitutional revision and regular election",1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,232,Dehaene I,07mar1992,21may1995,1992-03-07,1995-05-21,90,1357,1170,.862196020633751,"CDV, CdH, PS, sp.a","20011,20012,20005,20004",20011,20012,20005,20004,,,,,4,1,1,1,0,0,3,1,1,,,,,,,,,,0,0,1,1,1991-11-24,16,216,12,20011,1,.183962264150943,.194892191752146,,,,28,35,7,10,,3,,39,18,10,,,26,20,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,212,120,120,119,.566037714481354,0,0,0,17.849,.71436720018163,17.823,1.3658,15.0457,.6019,14.2085,1.0171,15.3059,.6123,14.3077,1.0191,-4.94395,-.253489642630503,-57.808425,-2.553455,3.71703150026695,8.48177229388671,8.26440956031877,.297169811320755,.377358490566038,.216981132075472,.485849056603774,.0566037735849057,17.849,.71436720018163,17.823,1.3658,17.0794667037852,.682371992510109,16.6978084771991,1.48428236773729,20011,,.194892191752146,Econ L-R,20011,,Community conflict,20016,GAL-TAN,,,,,26,30,8,11,,2,,36,16,8,,,22,18,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,184,108,107,1,8.0113582611084002,20011,20004,104,104,,,,17,15,1,0,0,0,1,0,0,0,0,0,,0,,,0,0,0,0,0,.,Expectation of good electoral result for outgoing coalition,1,1,0,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,2,,,,3,3,,,2,,,2,,,,,,,,,,,,,,,
2,56,Belgium,233,Dehaene II,23jun1995,13jun1999,1995-06-23,1999-06-13,90,1451,1451,1,"CDV, CdH, PS, sp.a","20011,20012,20005,20004",20011,20012,20005,20004,,,,,4,1,1,1,0,0,3,1,1,,,,,,,,,,0,0,1,1,1995-05-21,17,217,11,20011,1,.193333333333333,.202679710761378,,,,20,21,5,6,,,,29,12,5,,,21,18,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,150,82,82,82,.54666668176651,0,0,0,19.815,.715896564985081,15.561,1.4877,15.7038,.5921999999999999,12.1436,1.3399,15.7123,.5924,12.1861,1.3401,-11.7128902439024,-.489909244018651,-61.624256097561,-2.83416829268293,3.68236582694414,8.23378474697078,8.009310285365681,.273333333333333,.346666666666667,.26,.533333333333333,.0733333333333333,21.099,.77910040234206,18.022,1.8241,24.731103679178,.910239380913263,18.9427580056362,1.89260161105121,20011,,.202679710761378,Econ L-R,20011,,Community conflict,20016,Community conflict,,,,,9,11,2,3,,,,12,7,3,,,10,9,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,39,39,1,8.09149265289307,20011,20004,33,33,,,,16,15,0,1,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,,End of term,1,0,1,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,4,,,,3,3,,,2,,,1,,,,,,,,,,,,,,,
2,56,Belgium,234,Verhofstadt I,12jul1999,05may2003,1999-07-12,2003-05-05,90,1432,1393,.972765363128492,"VLD, MR, sp.a, PS, E, G","20016,20017,20004,20005,20007,20006",20016,20017,20004,20005,20007,20006,,,6,1,1,0,0,1,4,1,1,,,,,,,,,,0,0,1,2,1999-06-13,18,218,11,20016,1,.153333333333333,.156925540432346,,,,14,19,9,11,,,,22,10,8,,,23,18,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,150,94,94,83,.626666665077209,0,0,0,25.319,1.09259775310411,20.762,1.5777,21.9028,.9689,18.6097,1.3238,22.3927,.9937,19.0196,1.3526,-7.26310638297872,-.333874661805074,-65.95694680851059,-3.10134574468085,5.48138957816377,9.16807398472055,9.120519401554001,.22,.353333333333333,.273333333333333,.486666666666667,.1,25.319,1.09259775310411,20.762,1.5777,23.7930931815258,1.03831520091215,19.3825361823875,1.49193331002731,20011,,.145716573258607,GAL-TAN,20011,,Econ L-R,20016,Community conflict,,,,,6,10,5,6,,,,10,5,3,,,11,9,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,47,41,1,8.8594026565551793,20011,20004,29,29,,,,17,15,1,0,0,0,0,0,0,0,1,0,20007,0,,,0,0,0,0,0,13,The two E Party ministers left the government over disagreements about night flights over Brussels.,1,0,1,3,0,3,,0,2,0,2,0,0,1,1,1,1,2,,,0,,1,,4,,,,3,3,,,2,,,1,,,,,,,,,,,,,,,
